index,file,class,type,cbo_x,cboModified_x,fanin_x,fanout_x,wmc_x,dit,noc,rfc_x,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc_x,returnQty,loopQty_x,comparisonsQty_x,tryCatchQty_x,parenthesizedExpsQty_x,stringLiteralsQty_x,numbersQty_x,assignmentsQty_x,mathOperationsQty_x,variablesQty_x,maxNestedBlocksQty_x,anonymousClassesQty_x,innerClassesQty_x,lambdasQty_x,uniqueWordsQty_x,modifiers_x,logStatementsQty_x,method,constructor,line,cbo_y,cboModified_y,fanin_y,fanout_y,wmc_y,rfc_y,loc_y,returnsQty,variablesQty_y,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty_y,comparisonsQty_y,tryCatchQty_y,parenthesizedExpsQty_y,stringLiteralsQty_y,numbersQty_y,assignmentsQty_y,mathOperationsQty_y,maxNestedBlocksQty_y,anonymousClassesQty_y,innerClassesQty_y,lambdasQty_y,uniqueWordsQty_y,modifiers_y,logStatementsQty_y,hasJavaDoc,commit_hash,project_name
0,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/ISTORE.java,org.apache.bcel.generic.ISTORE,class,2,10,8,2,3,4,0,2,3,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,accept/1[org.apache.bcel.generic.Visitor],False,54.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/ISTORE.java,org.apache.bcel.generic.ISTORE,class,2,10,8,2,3,4,0,2,3,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,ISTORE/1[int],True,40.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
2,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/ISTORE.java,org.apache.bcel.generic.ISTORE,class,2,10,8,2,3,4,0,2,3,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,ISTORE/0,True,32.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
3,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/util/ClassLoaderRepository.java,org.apache.bcel.util.ClassLoaderRepository,class,5,7,2,5,12,1,0,14,14,0.625,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,2,0,0,45,5,0,2,1,0,3,0,7,3,6,2,0,0,0,63,1,0,getClassPath/0,False,120.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,False,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
4,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/util/ClassLoaderRepository.java,org.apache.bcel.util.ClassLoaderRepository,class,5,7,2,5,12,1,0,14,14,0.625,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,2,0,0,45,5,0,2,1,0,3,0,7,3,6,2,0,0,0,63,1,0,findClass/1[java.lang.String],False,73.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
5,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/util/ClassLoaderRepository.java,org.apache.bcel.util.ClassLoaderRepository,class,5,7,2,5,12,1,0,14,14,0.625,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,2,0,0,45,5,0,2,1,0,3,0,7,3,6,2,0,0,0,63,1,0,loadClass/1[java.lang.String],False,82.0,3.0,5.0,1.0,4.0,4.0,5.0,19.0,2.0,4.0,1.0,5.0,2.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,28.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
6,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/util/ClassLoaderRepository.java,org.apache.bcel.util.ClassLoaderRepository,class,5,7,2,5,12,1,0,14,14,0.625,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,2,0,0,45,5,0,2,1,0,3,0,7,3,6,2,0,0,0,63,1,0,loadClass/1[java.lang.Class<?>],False,103.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,False,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
7,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/util/ClassLoaderRepository.java,org.apache.bcel.util.ClassLoaderRepository,class,5,7,2,5,12,1,0,14,14,0.625,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,2,0,0,45,5,0,2,1,0,3,0,7,3,6,2,0,0,0,63,1,0,removeClass/1[org.apache.bcel.classfile.JavaClass],False,64.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
8,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/util/ClassLoaderRepository.java,org.apache.bcel.util.ClassLoaderRepository,class,5,7,2,5,12,1,0,14,14,0.625,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,2,0,0,45,5,0,2,1,0,3,0,7,3,6,2,0,0,0,63,1,0,ClassLoaderRepository/1[java.lang.ClassLoader],True,45.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,False,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
9,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/util/ClassLoaderRepository.java,org.apache.bcel.util.ClassLoaderRepository,class,5,7,2,5,12,1,0,14,14,0.625,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,2,0,0,45,5,0,2,1,0,3,0,7,3,6,2,0,0,0,63,1,0,clear/0,False,111.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
10,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/util/ClassLoaderRepository.java,org.apache.bcel.util.ClassLoaderRepository,class,5,7,2,5,12,1,0,14,14,0.625,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,2,0,0,45,5,0,2,1,0,3,0,7,3,6,2,0,0,0,63,1,0,storeClass/1[org.apache.bcel.classfile.JavaClass],False,54.0,1.0,3.0,1.0,2.0,1.0,3.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
11,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/LXOR.java,org.apache.bcel.generic.LXOR,class,2,6,4,2,2,3,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,accept/1[org.apache.bcel.generic.Visitor],False,42.0,1.0,5.0,0.0,5.0,1.0,5.0,7.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
12,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/LXOR.java,org.apache.bcel.generic.LXOR,class,2,6,4,2,2,3,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,LXOR/0,True,28.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,False,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
13,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,"insert/2[org.apache.bcel.generic.Instruction,org.apache.bcel.generic.CompoundInstruction]",False,547.0,4.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
14,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,append/1[org.apache.bcel.generic.InstructionHandle],False,298.0,2.0,7.0,4.0,3.0,2.0,3.0,13.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,16.0,2.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
15,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,insert/1[org.apache.bcel.generic.BranchInstruction],False,519.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
16,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,getEnd/0,False,1129.0,1.0,5.0,5.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
17,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,"append/2[org.apache.bcel.generic.Instruction,org.apache.bcel.generic.CompoundInstruction]",False,359.0,4.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
18,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,"insert/2[org.apache.bcel.generic.InstructionHandle,org.apache.bcel.generic.Instruction]",False,571.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
19,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,"move/3[org.apache.bcel.generic.InstructionHandle,org.apache.bcel.generic.InstructionHandle,org.apache.bcel.generic.InstructionHandle]",False,617.0,2.0,6.0,1.0,5.0,13.0,4.0,50.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0,12.0,0.0,4.0,10.0,0.0,9.0,4.0,2.0,0.0,0.0,0.0,51.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
20,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,findInstruction1/1[org.apache.bcel.generic.Instruction],False,801.0,2.0,6.0,4.0,2.0,3.0,2.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,19.0,2.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
21,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,addObserver/1[org.apache.bcel.generic.InstructionListObserver],False,1230.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
22,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,"append/2[org.apache.bcel.generic.Instruction,org.apache.bcel.generic.InstructionList]",False,260.0,4.0,5.0,2.0,3.0,2.0,2.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
23,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,append/1[org.apache.bcel.generic.CompoundInstruction],False,370.0,3.0,10.0,8.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
24,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,delete/1[org.apache.bcel.generic.InstructionHandle],False,742.0,2.0,5.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
25,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,findInstruction2/1[org.apache.bcel.generic.Instruction],False,817.0,2.0,4.0,2.0,2.0,3.0,2.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,20.0,2.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
26,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,"delete/2[org.apache.bcel.generic.InstructionHandle,org.apache.bcel.generic.InstructionHandle]",False,769.0,2.0,6.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
27,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,delete/1[org.apache.bcel.generic.Instruction],False,752.0,4.0,3.0,0.0,3.0,2.0,2.0,7.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,28.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
28,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,copy/0,False,1042.0,5.0,9.0,0.0,9.0,7.0,10.0,36.0,1.0,15.0,0.0,10.0,2.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0,19.0,0.0,4.0,0.0,0.0,0.0,23.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
29,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,size/0,False,1143.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
30,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,update/0,False,1250.0,1.0,1.0,0.0,1.0,3.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
31,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,InstructionList/0,True,56.0,0.0,11.0,11.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
32,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,"append/2[org.apache.bcel.generic.Instruction,org.apache.bcel.generic.Instruction]",False,346.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
33,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,"insert/2[org.apache.bcel.generic.InstructionHandle,org.apache.bcel.generic.BranchInstruction]",False,597.0,4.0,4.0,0.0,4.0,1.0,3.0,7.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
34,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,org.apache.bcel.generic.InstructionList,class,20,46,26,20,173,1,0,86,1527,0.8272727,0.0,0.0,66,1,60,6,0,0,60,0,0,0,5,0,0,5,0,0,0,0,15,696,53,30,62,3,19,38,28,179,21,109,6,1,0,0,308,1,0,insert/1[org.apache.bcel.generic.InstructionHandle],False,469.0,2.0,5.0,2.0,3.0,2.0,3.0,13.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,16.0,2.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
