,commit_hash,class_name,active,available,cached ,cpu_percent, free,inactive,mem_percent,minor_faults,read_count,rss,used,used_percent,PROJECT_NAME,CURRENT_COMMIT,PREVIOUS_COMMIT,CLASS_CURRENTCOMMIT,CLASS_PREVIOUSCOMMIT,STATEMENT_DELETE,STATEMENT_INSERT,STATEMENT_ORDERING_CHANGE,STATEMENT_PARENT_CHANGE,STATEMENT_UPDATE,TOTAL_STATEMENTLEVELCHANGES,PARENT_CLASS_CHANGE,PARENT_CLASS_DELETE,PARENT_CLASS_INSERT,CLASS_RENAMING,TOTAL_CLASSDECLARATIONCHANGES,RETURN_TYPE_CHANGE,RETURN_TYPE_DELETE,RETURN_TYPE_INSERT,METHOD_RENAMING,PARAMETER_DELETE,PARAMETER_INSERT,PARAMETER_ORDERING_CHANGE,PARAMETER_RENAMING,PARAMETER_TYPE_CHANGE,TOTAL_METHODDECLARATIONSCHANGES,ATTRIBUTE_RENAMING,ATTRIBUTE_TYPE_CHANGE,TOTAL_ATTRIBUTEDECLARATIONCHANGES,ADDING_ATTRIBUTE_MODIFIABILITY,REMOVING_ATTRIBUTE_MODIFIABILITY,REMOVING_CLASS_DERIVABILITY,REMOVING_METHOD_OVERRIDABILITY,ADDING_CLASS_DERIVABILITY,ADDING_CLASS_DERIVABILITY,ADDING_METHOD_OVERRIDABILITY,TOTAL_DECLARATIONPARTCHANGES,TOTAL_CHANGES
231,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/AllocationInstruction.java,7368844267.9774,44411468527.8582,42991611285.7755,26.160259621564173,720504847.7481,40391108397.5757,1.4459406128779997,1410699.7249,64757.5564,731408200.5724,5590505028.5041,11.052021472323949,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/AllocationInstruction.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/AllocationInstruction.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/ANEWARRAY.java,7208933005.9302,44627382852.3368,42975692387.8768,19.526468804323805,952133514.2505,40317492167.2279,1.0891757813077687,1519873.8101,84735.3316,550944074.1191,5374596527.0472,10.625186082320242,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/ANEWARRAY.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/ANEWARRAY.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/AnnotationElementValueGen.java,7246027431.7617,44500613154.8596,43050112370.383,38.54545444687504,751460508.8681,40486071291.6426,1.2088680150661062,699496.1915,28719.4128,611488955.3702,5501358594.1787,10.87578546120828,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/AnnotationElementValueGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/AnnotationElementValueGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/AnnotationEntryGen.java,7357416493.5644,44392097077.3583,42881554734.1639,33.51480585377638,811231802.7541,40312851405.6393,1.307121822440373,1070752.4555,41253.5831,661188646.37,5609872069.8454,11.090308703203409,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/AnnotationEntryGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/AnnotationEntryGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/ARETURN.java,7310685984.6978,44526535791.6511,43108147365.8816,17.369317607012295,718126670.1558,40449747141.7819,1.2229752293628324,1714605.2336,100853.6199,618624315.8131,5475441998.9533,10.824550239084193,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/ARETURN.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/ARETURN.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/ArrayElementValueGen.java,7343768985.6,44412421324.8,42892475392.0,35.11631987862718,821150515.2,40319274803.2,1.4502821922302247,721657.75,27048.5,733604249.6,5589559910.4,11.050153042633308,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/ArrayElementValueGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/ArrayElementValueGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/ArrayType.java,7507030556.1319,44232813646.7692,42709398809.3187,20.363520136050248,824596772.5714,40149002217.4945,1.7173400685027405,1959980.5385,71018.7582,868691607.9121,5769156675.5165,11.40520277325816,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/ArrayType.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/ArrayType.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/BasicType.java,7365132632.5234,44446295815.1776,43045071390.3053,22.633012005713155,701390286.5545,40412876008.8723,1.4040817958172236,1396713.4704,74100.6324,710234443.7632,5555680176.2492,10.983175274542258,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/BasicType.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/BasicType.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/BIPUSH.java,7511039326.6849,44283322788.8219,42893836877.1507,29.36542450883773,689968310.3562,40283385435.1781,1.3910102305346972,1090711.2055,61033.1575,703622382.4658,5718649280.8767,11.305353330815343,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/BIPUSH.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/BIPUSH.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/BranchHandle.java,7170283607.7714,44588185297.6762,43068178783.0857,44.50613407190629,820333031.619,40490437368.6857,1.2677980045477548,1444763.569,63867.4262,641297261.7143,5413787326.1714,10.702663439236977,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/BranchHandle.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/BranchHandle.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/BranchInstruction.java,7208441257.7079,44545021020.0449,43099615738.2472,31.82082278562488,746213479.5506,40524830052.6742,1.316511521011256,1491999.5393,68404.2107,665938288.1798,5456950260.4944,10.787993418284236,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/BranchInstruction.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/BranchInstruction.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/CHECKCAST.java,7428266244.8917,44361515581.9618,42997129946.4968,18.62185425749612,665185573.5032,40386522640.3057,1.1766591523862948,1768388.0318,81351.9618,595195995.3121,5640448039.1338,11.150755168663837,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/CHECKCAST.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/CHECKCAST.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/ClassElementValueGen.java,6842974419.8621,44890056068.4138,43361149492.9655,41.75259254853899,830053128.8276,40811872538.4828,1.063108525399504,432146.2759,20919.3448,537758049.1034,5111920216.2759,10.10589413783331,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/ClassElementValueGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/ClassElementValueGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/ClassGen.java,7495722608.2142,44252257907.1008,42794215347.5067,22.85377899415126,758935217.1614,40227660914.74,1.536494322252408,1661167.1695,60058.2657,777213425.2065,5749712514.9767,11.36676308333732,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/ClassGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/ClassGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/CodeExceptionGen.java,7531300949.3333,44207642624.0,42721790848.0,21.75631650495356,786788416.0,40165517888.0,1.5720875139037769,1885208.1458,68518.2656,795217706.6667,5794326421.3333,11.45496152846944,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/CodeExceptionGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/CodeExceptionGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/ConstantPoolGen.java,7398629374.0168,44359523423.1943,42928277330.7992,36.806280957137055,731991225.7611,40353480321.9006,1.3912964985880871,1004623.537,43562.4785,703767271.7056,5642448241.5391,11.154709423211468,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/ConstantPoolGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/ConstantPoolGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/CPInstruction.java,7253715621.0364,44559782969.0062,43039641073.5725,20.04638916759534,820468104.7093,40404475279.0433,1.2085481973857817,1601082.4481,81448.7876,611326792.3134,5442191568.3189,10.758816558234,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/CPInstruction.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/CPInstruction.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/DUP.java,7220458437.9007,44631670856.6241,42998992460.2553,16.739719043095008,932894618.3262,40325756543.0922,1.1776669301251148,1788935.5816,112493.016,595705761.5887,5370293015.6028,10.616678353475123,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/DUP.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/DUP.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/ElementValuePairGen.java,7191095303.7871,44554689220.6236,42905659321.9163,46.33700932338623,949871495.3004,40336031993.1863,1.1365534255259844,738964.924,30996.3422,574909093.4753,5447278405.1103,10.768872864266765,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/ElementValuePairGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/ElementValuePairGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/EnumElementValueGen.java,6868635113.7391,44864879927.6522,43423355948.5217,42.02066258954388,742612992.0,40868254942.6087,1.097025207851244,464325.913,20899.2609,554914326.2609,5137095279.3043,10.155663404784915,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/EnumElementValueGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/EnumElementValueGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/FieldGen.java,7065078924.549,44699528948.2876,43162287191.0065,33.30646202783737,834986064.3137,40576346955.2941,1.103977016374177,590025.9869,25413.9935,558430783.5817,5302445557.9608,10.482548868772176,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/FieldGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/FieldGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/FieldGenOrMethodGen.java,7513672511.0806,44240963794.3549,42783125571.2046,23.60704860767128,758776340.7488,40210007247.0182,1.7137535696863675,1770191.4245,64597.8775,866877491.7898,5761008069.2313,11.38909357182209,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/FieldGenOrMethodGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/FieldGenOrMethodGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/FieldInstruction.java,7574199639.1635,44187511217.7587,42840229948.3968,22.233249177706785,648283847.0349,40262516538.3378,1.626178542027205,1665746.571,63944.1448,822578870.563,5814460558.756,11.494765252459992,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/FieldInstruction.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/FieldInstruction.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/GETSTATIC.java,7502755744.6478,44277125132.4372,42927368100.7935,20.78474877864286,650640168.4211,40330252557.4737,1.3975038475956512,1653243.4868,70164.7399,706907086.251,5724846606.5101,11.317604992449173,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/GETSTATIC.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/GETSTATIC.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/GOTO.java,7371976768.6737,44384572642.3579,42817799976.4211,18.99255677908861,867737384.4211,40238834289.1789,1.4055357111127753,1930722.2579,80780.5579,710969882.9474,5617399225.9368,11.105189342845756,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/GOTO.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/GOTO.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/ICONST.java,7224401691.0695,44601024202.6344,42987331831.4924,19.25962075334619,914207357.2931,40341104404.8822,1.1060243779258785,1601847.0106,88146.9411,559466415.565,5400953401.2326,10.677291703897415,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/ICONST.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/ICONST.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/IF_ICMPLE.java,7185852006.4,44602066315.9467,43015379845.12,17.632351426747277,887453286.4,40404362144.4267,1.0203438115119934,1929754.0,95541.6,516126146.56,5399911082.6667,10.675231115969614,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/IF_ICMPLE.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/IF_ICMPLE.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,src/main/java/org/apache/bcel/generic/IINC.java,7256774948.5714,44491208996.5714,43221707629.7143,26.0297736362476,570723181.7143,40651600457.1429,1.7044137035097395,1110804.4286,54130.8571,862152996.5714,5510767177.1429,10.89438554481674,commons-bcel,dce57b377d1ad6711ff613639303683e90f7bcc8,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/IINC.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/IINC.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
